log_price,price,review_scores_rating,has_availability,property_type,instant_bookable,number_of_reviews_ltm,availability_60,review_scores_checkin,room_type,neighbourhood_cleansed,accommodates,review_scores_cleanliness,beds,host_response_time,host_is_superhost,bedrooms,latitude,minimum_nights,reviews_per_month,availability_90,bathrooms_text,availability_365
4.820281565605037,124.0,98.0,True,11,False,32,30,10.0,0,119,2,9.0,3.0,4,True,1.0,43.65109,2,5.9,30,2,30
3.80666248977032,45.0,77.0,True,36,False,2,60,10.0,2,62,2,8.0,1.0,1,False,1.0,43.65307,28,0.25,90,4,90
5.991464547107982,400.0,98.0,True,8,False,1,55,10.0,0,122,7,10.0,3.0,1,False,3.0,43.64028,5,0.57,85,9,174
4.31748811353631,75.0,80.0,True,5,True,0,0,10.0,0,87,2,10.0,2.0,1,False,1.0,43.64652,28,0.09,0,2,0
5.703782474656201,300.0,99.0,True,14,False,11,0,10.0,0,136,8,10.0,4.0,2,True,3.0,43.7073,30,1.79,11,7,101
4.07753744390572,59.0,100.0,True,36,True,0,60,10.0,2,138,1,9.0,1.0,4,False,1.0,43.76654,1,0.18,90,3,365
6.289715570908998,539.0,99.0,True,14,False,10,0,10.0,0,113,11,10.0,8.0,4,True,4.0,43.64568,14,1.18,0,9,0
4.859812404361672,129.0,97.0,True,8,False,2,0,10.0,0,79,4,10.0,1.0,3,False,1.0,43.65109,28,2.53,0,5,33
6.150602768446279,469.0,100.0,True,18,False,5,0,10.0,0,122,8,10.0,4.0,2,True,3.0,43.65019,2,0.64,1,11,1
3.555348061489413,35.0,93.0,True,42,False,7,0,10.0,2,0,2,9.0,1.0,2,False,1.0,43.80794,7,0.38,0,6,0
4.060443010546419,58.0,96.0,True,5,False,11,8,10.0,0,65,2,10.0,1.0,4,True,1.0,43.80137,4,5.03,13,2,251
6.684611727667927,800.0,86.0,True,8,True,36,40,8.0,0,122,6,8.0,3.0,4,False,2.0,43.6421,4,5.09,70,2,183
5.198497031265826,181.0,94.0,True,8,False,2,60,10.0,0,122,6,9.0,2.0,4,False,2.0,43.64411,28,1.11,90,7,364
4.3694478524670215,79.0,100.0,True,11,False,0,60,10.0,0,94,2,10.0,1.0,0,False,1.0,43.65655,1,0.18,90,2,90
3.6635616461296463,39.0,94.0,True,36,True,3,60,9.0,2,129,2,9.0,1.0,3,False,1.0,43.76204,28,0.31,90,4,90
2.6390573296152584,14.0,100.0,True,57,False,0,60,10.0,3,73,1,9.0,1.0,0,False,1.0,43.80425,28,0.12,90,4,365
2.5649493574615367,13.0,99.0,True,8,False,0,0,10.0,0,129,6,10.0,2.0,0,False,2.0,43.75736,30,0.58,0,9,133
5.10594547390058,165.0,100.0,True,5,False,0,60,10.0,0,109,5,10.0,4.0,3,False,3.0,43.63885,28,0.06,90,2,365
5.298317366548036,200.0,100.0,True,5,True,0,0,10.0,0,109,2,10.0,1.0,1,False,1.0,43.63876,28,0.04,0,2,0
4.174387269895637,65.0,96.0,True,36,False,2,0,10.0,2,138,2,10.0,1.0,1,False,1.0,43.76744,28,1.27,0,3,0
4.48863636973214,89.0,95.0,True,36,True,0,40,10.0,2,64,4,9.0,2.0,1,False,1.0,43.65486,28,1.52,70,3,160
3.6375861597263857,38.0,97.0,True,42,False,31,40,10.0,2,46,1,10.0,1.0,4,True,1.0,43.66298,1,4.27,70,4,345
4.174387269895637,65.0,89.0,True,36,True,0,0,10.0,2,64,2,8.0,1.0,1,False,1.0,43.6564,28,0.85,9,4,99
4.59511985013459,99.0,98.0,True,8,True,10,0,10.0,0,3,5,10.0,3.0,4,False,1.0,43.67147,29,2.89,0,2,264
4.51085950651685,91.0,100.0,True,36,False,0,58,10.0,2,23,2,10.0,1.0,0,False,1.0,43.66601,28,0.2,88,3,88
4.248495242049359,70.0,98.0,True,36,False,0,0,10.0,2,138,2,10.0,1.0,1,False,1.0,43.7674,28,1.5,0,3,0
3.713572066704308,41.0,97.0,True,36,False,4,0,10.0,2,138,1,10.0,1.0,1,False,1.0,43.76934,28,1.24,0,4,0
3.951243718581428,52.0,96.0,True,36,False,0,0,10.0,2,138,2,10.0,1.0,1,False,1.0,43.76936,28,1.76,0,4,0
4.02535169073515,56.0,96.0,True,36,False,0,0,10.0,2,138,1,9.0,1.0,1,False,1.0,43.76735,28,1.19,0,3,0
2.70805020110221,15.0,75.0,True,57,False,0,60,9.0,3,73,1,8.0,1.0,0,False,1.0,43.8059,28,0.17,90,4,365
4.700480365792417,110.0,99.0,True,11,True,1,16,10.0,0,62,2,10.0,2.0,1,True,1.0,43.65662,28,1.22,46,2,321
4.0943445622221,60.0,94.0,True,14,False,5,17,10.0,0,120,4,9.0,2.0,4,False,2.0,43.66556,29,1.16,17,2,17
5.010635294096256,150.0,100.0,True,8,False,0,0,10.0,0,71,2,9.0,1.0,1,False,1.0,43.64229,30,0.24,0,2,0
6.030685260261263,416.0,100.0,True,6,False,1,0,10.0,0,38,9,6.0,4.0,2,True,3.0,43.71843,30,0.09,0,7,0
4.605170185988092,100.0,99.0,True,8,True,5,0,10.0,0,122,2,10.0,1.0,1,True,1.0,43.64783,28,4.8,0,2,0
3.6635616461296463,39.0,91.0,True,36,False,0,59,10.0,2,32,2,9.0,1.0,1,True,1.0,43.66452,60,1.27,89,4,89
5.1647859739235145,175.0,92.0,True,8,False,0,0,10.0,0,87,2,10.0,2.0,1,False,1.0,43.64482,28,0.21,0,2,0
4.0943445622221,60.0,99.0,True,5,False,10,0,10.0,0,133,2,10.0,1.0,1,True,1.0,43.66908,2,1.63,8,2,283
5.198497031265826,181.0,91.0,True,6,True,0,0,10.0,0,17,8,9.0,5.0,3,True,4.0,43.69282,4,0.62,0,11,0
4.02535169073515,56.0,97.0,True,5,False,7,6,10.0,0,27,2,10.0,2.0,4,True,1.0,43.68213,6,0.35,36,2,174
3.688879454113936,40.0,97.0,True,36,False,3,40,10.0,2,52,2,10.0,1.0,4,True,1.0,43.8028,28,0.48,70,3,160
3.7612001156935615,43.0,96.0,True,14,True,2,4,10.0,0,129,2,10.0,1.0,3,False,1.0,43.7619,28,0.2,12,2,12
4.787491742782046,120.0,98.0,True,5,False,7,60,10.0,0,135,3,10.0,1.0,4,True,1.0,43.67751,2,0.4,79,2,249
4.499809670330265,90.0,93.0,True,36,False,0,0,10.0,2,138,3,10.0,2.0,1,False,1.0,43.76932,28,0.25,0,3,0
4.262679877041316,71.0,94.0,True,5,False,22,0,10.0,0,109,2,9.0,1.0,4,False,1.0,43.64054,28,2.89,0,2,0
4.672828834461906,107.0,95.0,True,5,True,5,60,9.0,0,139,4,10.0,2.0,4,False,1.0,43.71349,28,0.69,90,2,90
4.919980925828125,137.0,95.0,True,8,False,31,0,10.0,0,86,4,9.0,2.0,1,False,2.0,43.78035,28,2.37,0,7,4
4.624972813284271,102.0,92.0,True,8,False,43,59,10.0,0,6,2,9.0,1.0,4,False,1.0,43.6635,1,2.73,89,2,364
4.219507705176107,68.0,93.0,True,28,False,0,35,10.0,2,122,3,9.0,2.0,0,False,1.0,43.64201,28,0.25,35,3,97
5.262690188904886,193.0,93.0,True,8,True,6,60,9.0,0,122,4,9.0,2.0,1,False,2.0,43.64058,28,2.87,89,2,89
4.90527477843843,135.0,100.0,True,8,False,0,0,10.0,0,122,4,10.0,2.0,4,False,2.0,43.64336,30,0.06,0,7,0
5.010635294096256,150.0,90.0,True,14,True,0,0,10.0,0,32,4,10.0,2.0,1,False,2.0,43.66857,28,0.12,0,5,0
4.605170185988092,100.0,96.0,True,11,True,4,60,10.0,0,9,2,10.0,1.0,1,False,1.0,43.72685,28,0.64,90,2,90
3.8918202981106265,49.0,87.0,True,36,True,1,60,9.0,2,138,1,8.0,1.0,4,False,1.0,43.76865,1,0.68,90,6,365
4.605170185988092,100.0,85.0,True,21,True,12,9,10.0,2,23,4,9.0,2.0,4,False,1.0,43.65534,28,2.34,9,4,9
3.912023005428146,50.0,95.0,True,24,True,0,0,10.0,2,33,2,9.0,1.0,3,False,1.0,43.72198,28,0.32,9,3,284
3.610917912644224,37.0,100.0,True,36,False,1,39,10.0,2,52,1,10.0,1.0,4,True,1.0,43.80285,28,0.25,69,4,159
4.976733742420574,145.0,89.0,True,5,False,0,0,10.0,0,110,3,9.0,1.0,1,False,1.0,43.66999,28,1.44,0,2,0
3.80666248977032,45.0,100.0,True,36,True,0,60,10.0,2,20,1,10.0,1.0,4,False,1.0,43.68931,28,0.05,90,6,365
4.8283137373023015,125.0,98.0,True,5,False,3,37,10.0,0,59,2,9.0,1.0,3,False,1.0,43.66661,28,0.41,67,2,157
4.499809670330265,90.0,94.0,True,8,False,0,0,9.0,0,86,3,9.0,2.0,1,False,1.0,43.77963,28,0.56,0,2,0
4.859812404361672,129.0,99.0,True,14,False,0,41,10.0,0,1,7,10.0,3.0,3,False,3.0,43.79033,28,2.02,71,7,161
4.406719247264253,82.0,96.0,True,8,True,0,0,10.0,0,122,3,9.0,1.0,3,False,1.0,43.63764,28,2.22,0,2,8
4.0943445622221,60.0,95.0,True,44,False,1,59,9.0,2,117,2,10.0,1.0,4,False,1.0,43.73277,28,0.48,89,4,364
5.003946305945459,149.0,100.0,True,8,False,0,60,10.0,0,122,2,10.0,1.0,2,False,1.0,43.64772,28,0.22,90,2,90
4.382026634673881,80.0,95.0,True,11,False,7,60,10.0,0,60,2,10.0,1.0,2,False,1.0,43.6907,4,1.05,90,2,365
5.247024072160486,190.0,94.0,True,14,False,4,0,10.0,0,82,5,10.0,2.0,2,False,2.0,43.70158,28,1.85,0,5,254
5.111987788356544,166.0,96.0,True,8,False,7,60,9.0,0,6,5,10.0,3.0,1,True,2.0,43.66552,28,2.91,90,2,90
3.7612001156935615,43.0,90.0,True,21,True,0,0,9.0,2,67,2,9.0,1.0,1,True,1.0,43.75568,1,0.09,0,4,0
4.382026634673881,80.0,94.0,True,37,True,0,55,10.0,2,79,2,10.0,1.0,0,False,1.0,43.65314,2,0.92,85,3,85
3.912023005428146,50.0,60.0,True,28,False,0,0,10.0,2,6,1,4.0,1.0,1,False,1.0,43.66665,28,0.04,0,4,0
4.248495242049359,70.0,98.0,True,36,False,3,25,10.0,2,129,2,10.0,1.0,4,False,1.0,43.78236,2,1.53,55,3,145
5.303304908059076,201.0,84.0,True,5,True,2,40,9.0,0,129,4,9.0,2.0,4,False,1.0,43.75696,28,0.59,70,2,160
4.90527477843843,135.0,95.0,True,5,True,3,10,10.0,0,88,4,10.0,2.0,4,True,2.0,43.67229,28,0.2,18,2,179
4.174387269895637,65.0,98.0,True,36,False,5,59,10.0,2,129,3,10.0,2.0,4,False,1.0,43.78236,2,0.97,89,3,269
5.298317366548036,200.0,98.0,True,6,False,4,60,10.0,0,40,4,10.0,3.0,2,True,2.0,43.66917,28,0.72,90,7,180
3.610917912644224,37.0,88.0,True,36,False,20,38,10.0,2,58,4,9.0,2.0,4,False,1.0,43.63789,1,2.36,68,8,343
3.737669618283368,42.0,95.0,True,36,False,7,35,10.0,2,58,4,10.0,2.0,4,False,1.0,43.63749,1,1.11,65,8,340
3.6375861597263857,38.0,89.0,True,36,True,6,0,10.0,2,58,2,9.0,1.0,4,False,1.0,43.63925,28,1.43,0,8,100
3.58351893845611,36.0,90.0,True,36,True,10,37,9.0,2,58,2,9.0,1.0,4,False,1.0,43.63896,1,1.49,67,8,342
3.912023005428146,50.0,92.0,True,36,False,6,25,10.0,2,58,4,10.0,2.0,4,False,1.0,43.63718,1,1.6,37,3,312
3.80666248977032,45.0,88.0,True,36,False,2,0,9.0,2,58,2,9.0,1.0,4,False,1.0,43.63794,28,1.0,9,3,284
4.48863636973214,89.0,100.0,True,14,False,2,4,10.0,0,46,3,10.0,1.0,4,False,2.0,43.66918,28,0.13,4,7,4
4.382026634673881,80.0,100.0,True,21,False,0,60,10.0,2,92,2,10.0,1.0,1,False,1.0,43.6913,28,0.04,90,4,365
4.204692619390966,67.0,100.0,True,21,False,0,60,10.0,2,92,2,10.0,1.0,1,False,1.0,43.69132,28,0.28,90,4,365
4.174387269895637,65.0,100.0,True,5,False,0,30,10.0,0,30,2,10.0,1.0,4,True,1.0,43.78962,1,0.12,38,2,38
3.688879454113936,40.0,97.0,True,21,False,8,40,10.0,2,32,2,10.0,1.0,1,False,1.0,43.67195,1,0.81,70,4,345
3.8918202981106265,49.0,94.0,True,21,False,4,60,10.0,2,32,1,9.0,1.0,1,False,1.0,43.67045,1,0.76,90,4,365
3.80666248977032,45.0,67.0,True,36,False,0,60,7.0,2,46,2,8.0,1.0,4,False,1.0,43.66805,28,0.12,90,4,365
6.194405391104672,490.0,100.0,True,14,False,0,0,10.0,0,119,4,10.0,2.0,4,False,2.0,43.64567,28,0.1,0,7,0
3.4657359027997265,32.0,98.0,True,42,True,0,11,10.0,2,65,1,9.0,1.0,1,False,1.0,43.79534,28,0.49,41,10,316
3.912023005428146,50.0,97.0,True,33,True,0,0,10.0,2,79,2,10.0,1.0,4,False,1.0,43.65523,2,2.76,0,3,0
5.247024072160486,190.0,97.0,True,14,False,0,60,10.0,0,49,2,10.0,1.0,1,True,1.0,43.65877,28,0.24,90,2,174
4.499809670330265,90.0,99.0,True,11,False,5,53,10.0,0,10,2,10.0,1.0,4,True,1.0,43.69439,3,0.83,83,2,263
3.80666248977032,45.0,100.0,True,36,True,0,0,10.0,2,30,2,10.0,1.0,1,False,1.0,43.78939,28,0.04,0,4,0
4.795790545596741,121.0,98.0,True,14,True,0,0,10.0,0,119,4,10.0,2.0,1,True,1.0,43.65007,28,1.84,0,2,0
4.276666119016055,72.0,96.0,True,11,False,24,51,10.0,0,138,2,10.0,1.0,4,True,1.0,43.79032,2,3.37,71,2,71
4.48863636973214,89.0,90.0,True,14,True,0,0,10.0,0,119,4,9.0,2.0,1,False,2.0,43.64726,28,1.0,0,2,0
4.605170185988092,100.0,84.0,True,8,True,3,41,8.0,0,122,4,9.0,2.0,4,False,1.0,43.64391,3,1.81,41,2,42
4.59511985013459,99.0,100.0,True,18,True,1,0,10.0,0,58,4,10.0,2.0,3,True,2.0,43.64131,180,0.34,0,5,204
4.74493212836325,115.0,92.0,True,14,False,6,46,10.0,0,92,6,9.0,3.0,4,False,2.0,43.68654,2,0.91,60,9,215
5.19295685089021,180.0,40.0,True,12,False,0,0,10.0,0,101,4,8.0,1.0,1,False,1.0,43.71771,28,0.08,0,2,0
4.158883083359672,64.0,90.0,True,34,False,0,0,9.0,2,101,3,8.0,1.0,1,False,1.0,43.71725,28,0.08,0,4,0
4.158883083359672,64.0,83.0,True,34,False,0,0,10.0,2,101,3,8.0,1.0,1,False,1.0,43.71757,28,0.24,0,4,0
5.049856007249537,156.0,98.0,True,8,False,16,56,10.0,0,122,4,10.0,3.0,4,True,1.0,43.64182,7,2.98,73,2,230
4.8283137373023015,125.0,100.0,True,8,False,10,0,10.0,0,122,2,10.0,1.0,3,True,1.0,43.64476,29,1.33,6,2,88
3.737669618283368,42.0,100.0,True,64,True,0,6,10.0,0,32,2,10.0,1.0,2,False,1.0,43.66464,29,0.14,36,2,67
5.220355825078324,185.0,93.0,True,8,True,2,0,9.0,0,83,4,9.0,2.0,3,True,2.0,43.70478,28,0.77,0,2,0
5.521460917862246,250.0,100.0,True,14,False,0,0,10.0,0,106,5,10.0,5.0,3,False,4.0,43.65376,28,0.14,9,7,132
4.394449154672439,81.0,98.0,True,14,True,11,42,10.0,0,49,2,10.0,1.0,4,True,1.0,43.65826,4,2.13,72,2,156
3.912023005428146,50.0,90.0,True,21,False,0,0,9.0,2,3,1,10.0,1.0,2,False,1.0,43.67023,28,0.08,0,4,0
5.062595033026967,158.0,98.0,True,8,False,2,58,10.0,0,19,6,10.0,3.0,4,True,1.0,43.66616,28,2.81,88,2,178
5.231108616854587,187.0,84.0,True,5,False,10,60,9.0,0,62,5,9.0,4.0,4,False,2.0,43.64963,1,1.88,90,2,172
6.476972362889683,650.0,91.0,True,5,False,1,54,10.0,0,62,10,9.0,8.0,4,False,4.0,43.6506,1,2.0,84,7,138
4.969813299576001,144.0,99.0,True,8,False,23,24,10.0,0,122,5,10.0,3.0,4,True,2.0,43.64287,28,4.19,24,7,94
3.912023005428146,50.0,100.0,True,36,True,0,0,10.0,2,62,1,10.0,1.0,1,False,1.0,43.65312,28,0.04,0,4,0
4.442651256490317,85.0,96.0,True,28,False,5,60,10.0,2,122,1,10.0,1.0,0,False,1.0,43.64056,28,1.86,90,3,90
4.07753744390572,59.0,99.0,True,36,True,0,0,10.0,2,119,3,10.0,2.0,1,True,1.0,43.64892,2,2.82,0,4,0
3.688879454113936,40.0,95.0,True,36,True,0,60,10.0,2,129,2,9.0,1.0,1,False,1.0,43.77188,28,0.53,90,3,90
4.812184355372417,123.0,94.0,True,8,True,4,9,10.0,0,49,6,9.0,2.0,3,False,2.0,43.65599,28,0.53,39,5,314
3.555348061489413,35.0,100.0,True,21,False,0,0,10.0,2,59,2,9.0,1.0,1,True,1.0,43.66188,28,0.33,0,4,0
3.6375861597263857,38.0,100.0,True,36,False,1,60,10.0,2,129,2,10.0,1.0,2,True,1.0,43.7718,28,0.7,90,10,90
3.58351893845611,36.0,88.0,True,36,True,0,30,10.0,2,129,2,9.0,1.0,2,True,1.0,43.77147,28,0.21,60,6,60
4.90527477843843,135.0,98.0,True,8,False,13,59,10.0,0,83,4,10.0,2.0,4,True,2.0,43.70828,1,2.09,89,7,364
5.991464547107982,400.0,87.0,True,14,True,0,58,10.0,0,71,3,8.0,2.0,1,False,1.0,43.64709,28,0.15,88,2,363
4.605170185988092,100.0,94.0,True,8,False,1,37,10.0,0,3,2,9.0,1.0,4,False,1.0,43.67032,66,2.76,67,2,151
3.6375861597263857,38.0,97.0,True,36,True,1,41,10.0,2,94,1,9.0,1.0,3,True,1.0,43.66095,2,0.29,71,4,71
3.7612001156935615,43.0,98.0,True,14,False,12,2,10.0,0,54,2,10.0,1.0,0,False,1.0,43.75586,4,0.98,24,2,24
3.610917912644224,37.0,92.0,True,36,False,1,37,10.0,2,52,1,9.0,1.0,4,True,1.0,43.80459,28,0.43,67,4,157
5.010635294096256,150.0,90.0,True,5,False,5,11,9.0,0,87,4,9.0,2.0,3,False,1.0,43.63537,2,2.49,41,5,41
3.912023005428146,50.0,100.0,True,36,False,0,0,10.0,2,78,3,10.0,2.0,4,True,1.0,43.78809,1,0.24,0,4,0
4.499809670330265,90.0,100.0,True,8,False,0,59,10.0,0,122,4,10.0,2.0,1,True,2.0,43.65054,180,0.04,89,7,89
5.14166355650266,171.0,93.0,True,8,True,0,54,9.0,0,122,4,9.0,1.0,1,False,1.0,43.64182,28,3.85,84,2,359
3.8501476017100575,47.0,93.0,True,21,True,0,0,9.0,2,79,1,9.0,1.0,1,False,1.0,43.6561,28,1.37,0,4,0
3.912023005428146,50.0,98.0,True,21,True,0,0,10.0,2,79,1,9.0,1.0,1,False,1.0,43.65629,28,0.87,0,4,0
3.912023005428146,50.0,88.0,True,36,False,5,60,9.0,2,31,1,9.0,1.0,4,False,1.0,43.76311,1,0.46,90,8,365
4.418840607796598,83.0,99.0,True,8,False,14,41,10.0,0,23,4,10.0,2.0,4,True,1.0,43.67011,28,2.52,71,2,160
4.290459441148391,73.0,88.0,True,21,True,2,0,10.0,2,92,2,9.0,1.0,1,True,1.0,43.69641,28,1.39,0,6,0
4.553876891600541,95.0,100.0,True,8,False,0,59,10.0,0,122,2,10.0,1.0,1,False,1.0,43.64543,110,0.16,89,2,364
5.010635294096256,150.0,97.0,True,5,False,0,1,10.0,0,19,4,10.0,2.0,1,False,2.0,43.66812,28,0.89,1,2,1
4.454347296253507,86.0,95.0,True,8,False,86,18,9.0,0,122,4,10.0,2.0,4,True,1.0,43.63926,1,6.83,36,2,40
5.043425116919247,155.0,99.0,True,5,False,3,0,10.0,0,19,2,10.0,1.0,4,True,1.0,43.66606,28,1.35,12,2,102
4.07753744390572,59.0,96.0,True,44,True,0,0,10.0,2,129,2,10.0,1.0,1,False,1.0,43.77656,28,0.2,0,4,0
4.07753744390572,59.0,96.0,True,44,True,0,0,10.0,2,129,2,10.0,1.0,4,True,1.0,43.7788,28,1.01,0,4,0
4.23410650459726,69.0,100.0,True,44,True,0,0,10.0,2,129,2,10.0,1.0,1,False,1.0,43.77697,28,0.29,0,4,0
5.793013608384144,328.0,100.0,True,18,False,0,0,10.0,0,119,6,10.0,3.0,1,False,3.0,43.65291,28,0.23,0,11,0
4.07753744390572,59.0,100.0,True,44,True,0,0,10.0,2,129,2,10.0,1.0,1,False,1.0,43.77863,28,0.05,0,4,0
4.248495242049359,70.0,100.0,True,44,False,0,0,10.0,2,129,2,9.0,1.0,1,False,1.0,43.77705,28,0.12,0,4,0
4.07753744390572,59.0,60.0,True,44,False,0,0,8.0,2,129,2,8.0,1.0,1,False,1.0,43.77865,28,0.04,0,4,0
3.8918202981106265,49.0,94.0,True,44,False,0,0,10.0,2,129,2,9.0,1.0,4,True,1.0,43.77846,28,2.47,0,4,0
3.8918202981106265,49.0,92.0,True,44,True,0,0,10.0,2,129,2,9.0,1.0,1,False,1.0,43.77744,28,3.24,0,4,0
3.8918202981106265,49.0,91.0,True,44,True,0,0,10.0,2,129,2,10.0,1.0,4,True,1.0,43.77725,28,3.75,0,4,0
4.61512051684126,101.0,94.0,True,14,False,10,36,10.0,0,65,6,10.0,3.0,1,False,2.0,43.7789,1,1.95,66,5,153
5.298317366548036,200.0,100.0,True,8,False,7,0,10.0,0,122,4,10.0,2.0,1,True,2.0,43.64073,3,0.91,0,2,0
4.02535169073515,56.0,97.0,True,5,True,59,21,10.0,0,37,2,10.0,1.0,4,True,1.0,43.73719,1,8.25,51,2,51
5.700443573390687,299.0,100.0,True,14,False,0,59,10.0,0,93,7,10.0,4.0,4,False,3.0,43.69398,28,0.09,89,7,172
5.631211781821365,279.0,93.0,True,8,True,0,60,9.0,0,130,4,10.0,3.0,3,False,2.0,43.77909,28,0.19,90,7,365
4.31748811353631,75.0,92.0,True,5,True,0,0,10.0,0,70,4,10.0,2.0,1,False,1.0,43.71569,28,0.21,0,2,0
3.8501476017100575,47.0,100.0,True,36,True,0,0,10.0,2,95,2,10.0,1.0,1,True,1.0,43.74583,1,0.33,0,3,0
5.220355825078324,185.0,100.0,True,18,True,0,36,10.0,0,87,6,10.0,3.0,4,False,3.0,43.64299,28,0.05,36,11,159
5.247024072160486,190.0,75.0,True,14,False,0,60,10.0,0,72,10,8.0,4.0,0,False,3.0,43.60057,28,0.21,90,5,90
4.382026634673881,80.0,100.0,True,5,False,0,0,10.0,0,3,2,10.0,1.0,1,False,1.0,43.67523,45,0.05,0,2,0
3.688879454113936,40.0,88.0,True,21,True,0,0,10.0,2,79,1,9.0,0.0,1,False,1.0,43.65554,28,1.35,0,4,0
6.467698726104354,644.0,100.0,True,18,False,3,34,10.0,0,122,8,10.0,5.0,4,True,4.0,43.64902,28,0.29,64,11,339
3.6635616461296463,39.0,89.0,True,28,True,21,38,9.0,2,58,2,8.0,1.0,4,False,1.0,43.64043,28,2.12,68,4,68
5.723585101952381,306.0,100.0,True,14,False,0,59,10.0,0,93,7,10.0,3.0,4,True,3.0,43.69429,365,0.26,89,7,174
5.236441962829949,188.0,96.0,True,14,False,6,39,9.0,0,14,8,9.0,5.0,2,False,3.0,43.67576,3,1.12,69,5,69
3.555348061489413,35.0,100.0,True,36,True,0,0,10.0,2,30,1,8.0,1.0,1,False,1.0,43.78816,28,0.04,0,4,0
4.3694478524670215,79.0,93.0,True,11,False,3,20,10.0,0,132,6,9.0,5.0,3,False,3.0,43.76836,28,0.35,20,2,273
3.9318256327243257,51.0,97.0,True,28,False,5,60,10.0,2,122,1,10.0,0.0,4,False,1.0,43.64183,28,1.26,90,3,90
5.123963979403259,168.0,99.0,True,8,False,4,47,10.0,0,87,2,9.0,2.0,4,True,1.0,43.64085,3,0.95,77,2,348
3.6375861597263857,38.0,89.0,True,36,False,0,0,10.0,2,35,1,9.0,0.0,1,False,1.0,43.68915,28,0.47,0,3,0
4.77912349311153,119.0,98.0,True,8,False,0,1,10.0,0,122,2,10.0,1.0,3,False,1.0,43.64508,28,1.62,1,2,240
4.248495242049359,70.0,100.0,True,21,False,0,0,10.0,2,1,1,8.0,1.0,1,False,1.0,43.77815,28,0.04,0,3,0
5.438079308923196,230.0,98.0,True,18,True,0,0,10.0,0,122,4,10.0,2.0,1,False,2.0,43.64384,28,0.53,0,9,0
4.060443010546419,58.0,100.0,True,24,False,2,43,10.0,2,77,1,8.0,1.0,3,False,1.0,43.61845,28,0.26,73,4,348
4.859812404361672,129.0,98.0,True,8,False,9,56,10.0,0,23,3,10.0,2.0,4,True,1.0,43.64847,7,2.08,86,2,176
5.288267030694535,198.0,99.0,True,36,False,0,60,10.0,2,92,1,10.0,1.0,1,True,1.0,43.68216,1,1.43,90,6,90
4.174387269895637,65.0,100.0,True,11,False,6,9,10.0,0,102,2,10.0,1.0,2,True,1.0,43.68163,28,0.61,39,2,219
5.099866427824199,164.0,93.0,True,8,False,4,60,9.0,0,122,3,9.0,2.0,4,False,1.0,43.64365,1,0.36,90,2,365
4.882801922586371,132.0,95.0,True,5,True,26,30,9.0,0,122,3,9.0,1.0,4,True,1.0,43.64185,28,4.77,60,2,140
4.897839799950911,134.0,99.0,True,8,False,2,0,10.0,0,42,4,10.0,2.0,3,True,2.0,43.72256,28,1.23,0,7,0
4.8283137373023015,125.0,95.0,True,5,True,0,60,9.0,0,3,4,10.0,2.0,1,False,1.0,43.66509,28,0.18,90,2,282
5.272999558563747,195.0,95.0,True,11,False,0,26,10.0,0,110,5,9.0,3.0,3,False,3.0,43.65908,4,0.51,46,9,46
3.610917912644224,37.0,77.0,True,36,False,1,40,10.0,2,92,1,8.0,1.0,4,False,1.0,43.68844,1,0.3,70,4,160
5.68697535633982,295.0,97.0,True,14,False,0,33,10.0,0,85,10,10.0,5.0,2,False,5.0,43.78402,1,0.5,46,7,46
5.298317366548036,200.0,100.0,True,18,False,4,18,10.0,0,87,6,10.0,3.0,4,True,3.0,43.64278,5,0.3,18,5,18
5.298317366548036,200.0,100.0,True,8,False,0,0,9.0,0,122,2,10.0,0.0,1,False,1.0,43.64855,28,0.17,0,2,0
6.684611727667927,800.0,100.0,True,8,True,0,0,10.0,0,86,3,10.0,2.0,2,False,1.0,43.78079,30,0.05,0,2,0
6.214608098422191,500.0,100.0,True,14,False,0,0,10.0,0,9,6,9.0,4.0,1,False,4.0,43.73364,28,0.13,0,15,0
3.688879454113936,40.0,100.0,True,33,False,0,0,10.0,2,7,1,10.0,1.0,1,False,1.0,43.77811,28,0.26,0,5,0
5.736572297479192,310.0,100.0,True,15,False,1,0,10.0,0,110,3,10.0,2.0,1,False,2.0,43.66301,28,0.2,0,5,0
5.41610040220442,225.0,93.0,True,8,False,20,9,10.0,0,87,8,9.0,4.0,3,True,1.0,43.63635,28,5.08,39,2,314
3.58351893845611,36.0,94.0,True,24,False,4,32,10.0,2,58,1,10.0,1.0,4,True,1.0,43.63414,30,1.02,32,4,32
3.555348061489413,35.0,90.0,True,36,True,0,0,10.0,2,51,1,8.0,1.0,1,False,1.0,43.79036,28,0.08,0,6,0
4.77912349311153,119.0,97.0,True,8,True,40,52,10.0,0,122,4,9.0,2.0,4,True,1.0,43.64325,2,5.68,65,2,65
3.4339872044851463,31.0,90.0,True,42,False,0,0,10.0,2,119,1,8.0,1.0,4,False,1.0,43.64874,7,0.09,0,4,100
3.80666248977032,45.0,99.0,True,36,True,3,60,10.0,2,52,1,10.0,1.0,4,True,1.0,43.80383,28,0.65,90,4,90
6.075346031088684,435.0,65.0,True,8,False,1,60,7.0,0,122,10,9.0,3.0,3,False,3.0,43.64105,28,0.18,90,11,365
4.02535169073515,56.0,80.0,True,42,True,0,0,9.0,2,78,1,9.0,1.0,1,False,1.0,43.78584,28,0.15,0,4,0
