log_price,price,availability_365,review_scores_cleanliness,bathrooms_text,instant_bookable,maximum_nights,reviews_per_month,host_response_time,latitude,bedrooms,accommodates,availability_30,longitude,availability_60,review_scores_checkin,host_is_superhost,minimum_nights,availability_90,neighbourhood_cleansed,beds,room_type,property_type,number_of_reviews_ltm,has_availability,review_scores_rating,review_scores_value,review_scores_accuracy
4.499809670330265,90.0,177,9.0,2,False,1125,5.3,4,43.6429,1.0,3,27,-79.38105,57,9.0,False,28,87,122,1.0,0,8,1,True,93.0,9.0,9.0
5.181783550292085,178.0,0,10.0,2,False,28,0.62,4,43.65203,1.0,2,0,-79.41586,0,10.0,True,28,0,119,1.0,0,5,0,True,100.0,10.0,10.0
4.553876891600541,95.0,129,9.0,2,False,180,0.41,3,43.64864,2.0,3,0,-79.42018,9,10.0,False,29,39,119,2.0,0,18,4,True,89.0,9.0,9.0
5.135798437050262,170.0,101,9.0,2,False,1000,6.38,4,43.63727,2.0,4,0,-79.40576,0,10.0,False,28,0,87,2.0,0,8,8,True,92.0,9.0,9.0
4.382026634673881,80.0,90,9.0,2,False,1124,1.41,1,43.65477,1.0,4,30,-79.39297,60,10.0,False,28,90,62,2.0,0,5,12,True,92.0,9.0,10.0
4.77912349311153,119.0,39,9.0,2,False,1125,2.01,4,43.63663,2.0,5,0,-79.41867,9,9.0,False,28,39,87,3.0,0,8,16,True,94.0,9.0,9.0
4.61512051684126,101.0,0,9.0,2,False,29,1.52,1,43.64445,1.0,2,0,-79.39182,0,10.0,False,28,0,122,1.0,0,8,0,True,98.0,9.0,10.0
3.8918202981106265,49.0,24,9.0,4,True,90,5.19,4,43.67113,1.0,4,3,-79.37222,24,10.0,True,1,24,89,1.0,2,21,10,True,93.0,9.0,10.0
3.713572066704308,41.0,0,9.0,4,True,1125,2.4,4,43.66935,1.0,3,0,-79.37258,0,10.0,True,1,0,89,1.0,2,21,10,True,90.0,9.0,9.0
5.703782474656201,300.0,137,9.0,9,False,1125,0.27,3,43.67021,3.0,6,0,-79.29998,0,10.0,False,28,0,116,4.0,0,14,3,True,95.0,9.0,9.0
3.784189633918261,44.0,7,10.0,3,False,1125,1.23,4,43.6963,1.0,1,0,-79.45673,0,10.0,True,2,0,15,1.0,2,36,3,True,99.0,10.0,10.0
4.31748811353631,75.0,90,10.0,3,False,1125,2.77,1,43.6567,1.0,2,30,-79.40511,60,10.0,True,28,90,62,1.0,2,36,1,True,98.0,10.0,10.0
3.5263605246161616,34.0,0,9.0,3,False,1125,0.24,1,43.7703,1.0,2,0,-79.40269,0,10.0,False,28,0,129,1.0,2,36,0,True,94.0,9.0,10.0
3.367295829986474,29.0,40,10.0,4,True,5,5.5,4,43.69709,1.0,2,24,-79.32889,40,10.0,True,1,40,93,1.0,2,21,58,True,96.0,10.0,10.0
6.464588303689961,642.0,90,9.0,2,False,1125,0.59,1,43.64455,1.0,3,30,-79.40076,60,10.0,False,28,90,122,2.0,0,15,0,True,96.0,9.0,9.0
3.6888794541139363,40.0,326,10.0,4,False,28,1.38,4,43.76927,1.0,2,6,-79.26206,22,10.0,True,3,51,11,1.0,2,24,16,True,98.0,10.0,10.0
4.0943445622221,60.0,364,10.0,3,False,1125,0.25,4,43.81771,1.0,3,29,-79.31647,59,10.0,False,30,89,112,2.0,2,36,0,True,96.0,9.0,10.0
3.8066624897703196,45.0,365,10.0,6,False,1125,0.28,4,43.81575,1.0,2,30,-79.3152,60,10.0,False,30,90,112,0.0,2,36,0,True,99.0,10.0,10.0
3.713572066704308,41.0,365,10.0,6,False,1125,0.26,4,43.81587,1.0,2,30,-79.31657,60,10.0,False,30,90,112,1.0,2,36,0,True,91.0,9.0,10.0
3.6375861597263857,38.0,315,10.0,6,False,1125,0.53,4,43.81626,1.0,1,0,-79.31664,10,10.0,False,30,40,112,1.0,2,36,0,True,94.0,9.0,10.0
5.0106352940962555,150.0,295,10.0,2,True,1125,0.52,4,43.63495,1.0,2,0,-79.43747,0,10.0,True,87,20,109,1.0,0,5,3,True,99.0,10.0,9.0
4.07753744390572,59.0,364,8.0,2,False,1125,0.83,1,43.65877,1.0,2,29,-79.37338,59,9.0,True,28,89,79,1.0,2,21,0,True,90.0,9.0,9.0
4.77912349311153,119.0,0,8.0,2,False,1124,0.95,1,43.65894,2.0,5,0,-79.3729,0,10.0,True,28,0,79,3.0,0,5,2,True,84.0,8.0,9.0
3.5553480614894135,35.0,0,10.0,4,False,1125,0.11,1,43.70893,1.0,1,0,-79.2843,0,10.0,False,28,0,24,1.0,2,36,0,True,95.0,9.0,10.0
4.060443010546419,58.0,364,10.0,4,False,1125,0.04,3,43.61808,1.0,1,29,-79.50531,59,10.0,False,28,89,77,1.0,2,24,0,True,100.0,10.0,10.0
5.552959584921617,258.0,132,10.0,7,True,365,6.25,3,43.6453,3.0,8,12,-79.38779,42,10.0,False,3,72,122,4.0,0,8,23,True,96.0,10.0,10.0
4.77912349311153,119.0,0,10.0,2,False,28,0.69,1,43.64323,1.0,4,0,-79.40379,0,10.0,False,28,0,87,1.0,0,5,0,True,99.0,10.0,10.0
4.02535169073515,56.0,290,9.0,2,False,30,0.11,1,43.64376,2.0,2,6,-79.37752,6,10.0,False,28,15,122,3.0,0,8,0,True,100.0,10.0,10.0
4.0943445622221,60.0,153,10.0,2,False,1125,4.37,4,43.64834,2.0,4,6,-79.40331,6,10.0,True,28,7,62,2.0,0,5,5,True,96.0,10.0,10.0
5.521460917862246,250.0,268,10.0,2,True,1125,0.08,1,43.64477,1.0,2,29,-79.40079,59,10.0,False,168,89,122,2.0,0,8,0,True,100.0,10.0,10.0
4.007333185232471,55.0,0,10.0,4,False,1125,0.02,1,43.69358,1.0,2,0,-79.39724,0,10.0,False,28,0,137,1.0,3,51,0,True,80.0,8.0,8.0
4.31748811353631,75.0,0,9.0,2,False,1125,0.12,1,43.69208,1.0,4,0,-79.39602,0,9.0,False,28,0,137,2.0,0,5,0,True,97.0,9.0,10.0
5.666426688112432,289.0,261,9.0,2,True,1125,0.5,1,43.76662,1.0,4,20,-79.41164,40,10.0,False,28,59,129,1.0,0,5,0,True,98.0,10.0,10.0
4.59511985013459,99.0,214,10.0,2,False,90,3.68,4,43.66882,1.0,4,2,-79.42604,32,10.0,True,3,36,32,2.0,0,5,13,True,99.0,10.0,10.0
3.871201010907891,48.0,79,9.0,2,True,1125,12.48,4,43.66309,1.0,2,24,-79.43132,52,9.0,True,28,79,32,2.0,0,5,104,True,96.0,10.0,10.0
4.3694478524670215,79.0,180,10.0,2,True,1125,0.99,4,43.70796,1.0,2,30,-79.36472,60,10.0,True,2,90,70,1.0,0,5,10,True,96.0,9.0,10.0
4.07753744390572,59.0,134,8.0,2,False,365,0.89,3,43.6754,2.0,4,0,-79.50194,3,9.0,False,28,11,102,3.0,0,5,4,True,87.0,9.0,9.0
5.111987788356544,166.0,62,10.0,5,False,1125,3.07,3,43.65597,3.0,6,12,-79.37038,42,10.0,True,28,62,79,5.0,0,18,20,True,98.0,10.0,10.0
4.8283137373023015,125.0,178,9.0,2,False,99,0.77,4,43.65388,1.0,2,28,-79.42293,58,10.0,False,28,88,119,1.0,0,5,4,True,94.0,9.0,10.0
5.746203190540153,313.0,365,10.0,9,True,1125,1.04,1,43.65181,2.0,6,30,-79.35733,60,10.0,True,28,90,122,3.0,0,18,0,True,98.0,10.0,10.0
3.332204510175204,28.0,0,10.0,9,False,180,0.11,1,43.70447,1.0,1,0,-79.25448,0,10.0,False,28,0,12,1.0,2,36,0,True,97.0,10.0,10.0
7.385851078125209,1613.0,365,10.0,13,False,1125,0.09,1,43.63943,3.0,10,30,-79.39263,60,9.0,False,28,90,122,4.0,0,17,0,True,96.0,9.0,10.0
4.248495242049359,70.0,0,6.0,2,False,1125,0.06,1,43.66685,2.0,4,0,-79.38354,0,10.0,False,28,0,23,2.0,0,5,0,True,70.0,7.0,9.0
4.997212273764115,148.0,301,9.0,2,True,1125,1.99,4,43.64212,1.0,3,0,-79.38127,9,10.0,False,1,39,122,1.0,0,8,23,True,94.0,9.0,10.0
5.0106352940962555,150.0,0,9.0,5,False,1125,1.28,1,43.7809,3.0,6,0,-79.1314,0,10.0,False,28,0,105,3.0,2,36,1,True,90.0,9.0,9.0
5.517452896464707,249.0,267,9.0,7,False,1125,4.36,4,43.6485,3.0,8,28,-79.36439,58,10.0,False,28,87,122,3.0,0,18,10,True,96.0,10.0,10.0
4.700480365792417,110.0,346,9.0,2,True,365,5.89,4,43.64166,2.0,6,12,-79.38154,42,8.0,False,29,72,122,3.0,0,5,18,True,92.0,9.0,8.0
4.0943445622221,60.0,39,10.0,5,False,180,0.51,4,43.64159,2.0,5,16,-79.42358,16,10.0,True,28,16,71,1.0,0,8,2,True,95.0,9.0,10.0
4.248495242049359,70.0,315,10.0,2,False,184,0.55,4,43.64527,1.0,1,10,-79.43484,15,10.0,True,29,40,103,1.0,0,11,2,True,99.0,10.0,10.0
4.653960350157523,105.0,70,10.0,2,False,120,2.1,3,43.67145,1.0,3,10,-79.39358,40,10.0,True,28,70,3,1.0,0,8,4,True,98.0,10.0,10.0
5.298317366548036,200.0,365,10.0,2,False,1125,1.18,1,43.64426,1.0,3,30,-79.39568,60,10.0,False,28,90,122,1.0,0,5,1,True,97.0,9.0,10.0
3.4965075614664802,33.0,0,9.0,4,True,90,1.14,4,43.80009,1.0,2,0,-79.37531,0,10.0,True,28,0,8,2.0,2,36,2,True,98.0,10.0,10.0
4.605170185988092,100.0,0,10.0,3,False,1125,3.51,1,43.64525,1.0,2,0,-79.40096,0,9.0,True,28,0,122,1.0,2,28,3,True,97.0,10.0,10.0
4.248495242049359,70.0,0,9.0,7,False,365,0.15,1,43.78286,2.0,3,0,-79.24577,0,9.0,False,365,0,132,4.0,0,18,0,True,93.0,10.0,9.0
4.0943445622221,60.0,37,10.0,3,False,8,1.06,1,43.64612,1.0,1,0,-79.45168,0,10.0,True,1,0,50,1.0,2,33,0,True,100.0,10.0,10.0
4.454347296253507,86.0,119,10.0,2,False,1000,2.73,4,43.71558,1.0,3,0,-79.45542,0,10.0,True,325,0,139,1.0,0,8,16,True,97.0,9.0,10.0
3.2188758248682006,25.0,99,8.0,4,False,1100,0.98,1,43.70021,1.0,1,0,-79.39304,0,10.0,False,28,0,83,2.0,3,51,0,True,92.0,9.0,9.0
5.749392985908253,314.0,88,10.0,7,False,365,0.12,1,43.65637,3.0,6,29,-79.40168,59,10.0,False,28,88,62,2.0,0,8,0,True,93.0,10.0,9.0
4.2626798770413155,71.0,243,10.0,2,False,1125,1.05,3,43.65038,1.0,4,20,-79.41116,20,10.0,True,28,20,119,1.0,0,11,0,True,94.0,10.0,9.0
4.6913478822291435,109.0,0,9.0,2,False,1125,0.38,3,43.64828,2.0,9,0,-79.41113,0,10.0,True,28,0,119,4.0,0,11,0,True,92.0,9.0,9.0
3.6635616461296463,39.0,100,10.0,4,False,50,0.48,4,43.70565,1.0,2,0,-79.27675,0,10.0,True,5,0,24,0.0,2,36,0,True,96.0,9.0,10.0
4.30406509320417,74.0,362,10.0,2,False,1125,0.04,0,43.69906,1.0,2,27,-79.39247,57,10.0,False,60,87,83,0.0,0,5,0,True,100.0,10.0,10.0
4.836281906951478,126.0,288,10.0,2,False,364,1.18,4,43.68053,1.0,4,0,-79.32388,0,10.0,False,2,13,46,2.0,0,5,5,True,95.0,9.0,9.0
4.8283137373023015,125.0,171,10.0,5,False,1124,0.71,4,43.65884,1.0,4,0,-79.37168,22,10.0,True,25,29,79,1.0,0,18,7,True,100.0,10.0,10.0
4.8283137373023015,125.0,0,10.0,2,False,30,1.47,1,43.6421,1.0,4,0,-79.42563,0,10.0,False,28,0,71,2.0,0,8,0,True,98.0,10.0,10.0
5.062595033026967,158.0,0,9.0,2,False,1125,1.27,1,43.64471,1.0,2,0,-79.3906,0,10.0,False,28,0,122,1.0,0,8,0,True,92.0,9.0,10.0
4.04305126783455,57.0,152,10.0,2,False,90,1.76,4,43.68457,1.0,4,2,-79.34993,32,10.0,True,5,62,17,2.0,0,11,5,True,96.0,10.0,10.0
5.247024072160486,190.0,246,8.0,2,True,1125,7.81,4,43.65586,2.0,8,0,-79.37413,0,10.0,False,28,0,23,4.0,0,17,26,True,87.0,8.0,9.0
4.6913478822291435,109.0,0,10.0,2,True,1124,1.03,1,43.63767,1.0,3,0,-79.4025,0,10.0,False,28,0,87,2.0,0,5,0,True,96.0,10.0,10.0
5.176149732573829,177.0,268,10.0,2,False,120,2.25,2,43.65838,1.0,3,0,-79.41142,4,10.0,True,28,34,94,1.0,0,14,4,True,100.0,10.0,10.0
3.6888794541139363,40.0,365,9.0,4,True,1125,0.15,4,43.75195,1.0,1,30,-79.37583,60,10.0,False,28,90,111,1.0,2,44,0,True,90.0,9.0,10.0
4.143134726391533,63.0,9,9.0,24,False,60,0.21,1,43.68459,1.0,2,0,-79.53262,0,10.0,False,28,9,131,1.0,2,36,0,True,90.0,9.0,9.0
4.68213122712422,108.0,364,10.0,2,False,1125,0.28,0,43.64954,1.0,4,29,-79.39111,59,10.0,False,28,89,122,1.0,0,5,0,True,97.0,10.0,10.0
5.135798437050262,170.0,359,9.0,5,False,90,1.97,4,43.64391,1.0,5,25,-79.40102,55,10.0,False,3,85,122,1.0,0,8,7,True,95.0,9.0,10.0
4.0943445622221,60.0,130,9.0,4,False,200,0.56,3,43.7234,1.0,1,6,-79.25858,10,10.0,True,28,40,61,1.0,2,36,2,True,89.0,10.0,9.0
5.926926025970411,375.0,5,10.0,9,False,180,0.5,2,43.6489,2.0,6,0,-79.4523,0,10.0,True,29,0,50,2.0,0,14,1,True,100.0,10.0,10.0
4.532599493153256,93.0,0,10.0,3,False,1125,0.08,1,43.65755,1.0,2,0,-79.41275,0,10.0,False,28,0,94,1.0,2,36,0,True,100.0,10.0,10.0
4.700480365792417,110.0,0,10.0,4,False,1125,0.08,1,43.64583,1.0,2,0,-79.39283,0,10.0,False,28,0,122,1.0,2,21,0,True,100.0,10.0,10.0
3.58351893845611,36.0,90,10.0,4,True,1125,0.03,4,43.75065,1.0,1,30,-79.37563,60,10.0,False,28,90,111,1.0,2,36,0,True,100.0,10.0,10.0
4.48863636973214,89.0,245,9.0,7,False,1125,0.51,4,43.65558,1.0,3,10,-79.37831,40,10.0,False,28,70,23,1.0,0,5,3,True,96.0,9.0,10.0
6.052089168924417,425.0,365,10.0,2,False,500,2.16,1,43.65061,1.0,4,30,-79.38245,60,10.0,False,28,90,6,1.0,0,5,9,True,97.0,10.0,10.0
4.8283137373023015,125.0,0,10.0,2,False,1125,0.43,1,43.64174,1.0,4,0,-79.42188,0,10.0,False,28,0,71,2.0,0,5,0,True,98.0,10.0,10.0
5.198497031265826,181.0,187,9.0,2,False,1125,5.34,4,43.64418,1.0,2,0,-79.40186,0,9.0,True,28,0,122,1.0,0,8,9,True,99.0,9.0,9.0
4.48863636973214,89.0,347,9.0,2,True,1125,1.31,1,43.65494,1.0,2,12,-79.41484,42,10.0,True,28,72,119,1.0,0,5,4,True,92.0,9.0,9.0
7.212294468500341,1356.0,180,9.0,7,False,1125,6.92,2,43.6448,3.0,5,30,-79.38852,60,10.0,False,29,90,122,3.0,0,8,2,True,97.0,9.0,10.0
4.5217885770490405,92.0,0,10.0,2,True,1125,0.17,1,43.72518,1.0,3,0,-79.40415,0,10.0,False,28,0,68,1.0,0,5,0,True,98.0,10.0,10.0
4.499809670330265,90.0,345,9.0,2,False,1125,0.85,3,43.70552,1.0,2,10,-79.39889,40,10.0,True,28,70,136,1.0,0,8,3,True,96.0,10.0,10.0
4.859812404361672,129.0,0,9.0,7,False,30,0.39,1,43.75992,2.0,3,0,-79.41253,0,10.0,False,28,0,67,2.0,0,5,0,True,98.0,10.0,10.0
5.14166355650266,171.0,320,10.0,2,False,222,1.95,4,43.67118,1.0,3,7,-79.39487,33,10.0,False,2,63,3,2.0,0,8,3,True,98.0,10.0,10.0
4.442651256490317,85.0,181,9.0,2,True,1125,5.03,2,43.64163,1.0,3,7,-79.38205,37,10.0,False,28,67,122,1.0,0,8,3,True,95.0,9.0,10.0
4.0943445622221,60.0,365,8.0,2,False,31,0.45,1,43.75837,1.0,2,30,-79.32154,60,10.0,False,28,90,95,1.0,2,21,0,True,88.0,9.0,9.0
3.8066624897703196,45.0,0,9.0,2,False,30,0.24,2,43.68433,1.0,2,0,-79.42311,0,10.0,False,28,0,56,1.0,0,5,0,True,95.0,9.0,9.0
4.204692619390966,67.0,88,9.0,4,False,1125,0.32,3,43.68417,1.0,1,28,-79.43932,58,10.0,False,28,88,92,1.0,2,24,0,True,98.0,10.0,10.0
5.703782474656201,300.0,0,10.0,2,False,1125,0.12,1,43.64234,1.0,2,0,-79.42454,0,10.0,False,28,0,71,1.0,0,5,0,True,100.0,10.0,10.0
3.58351893845611,36.0,0,10.0,3,True,90,1.91,4,43.8004,1.0,2,0,-79.37483,0,10.0,True,28,0,8,1.0,2,36,1,True,97.0,10.0,10.0
4.382026634673881,80.0,41,9.0,2,False,1125,0.96,2,43.65405,1.0,2,1,-79.45281,11,10.0,True,28,41,50,1.0,0,14,4,True,95.0,9.0,10.0
4.174387269895637,65.0,365,10.0,4,True,42,0.03,1,43.71678,1.0,1,30,-79.32518,60,10.0,False,28,90,42,1.0,2,21,0,True,100.0,10.0,10.0
4.787491742782046,120.0,77,10.0,2,False,90,1.15,2,43.66034,1.0,3,17,-79.34099,47,10.0,True,7,77,110,1.0,0,14,2,True,100.0,10.0,10.0
4.663439094112067,106.0,176,10.0,2,False,1125,0.41,4,43.67547,2.0,6,0,-79.34344,0,10.0,True,29,0,14,3.0,0,5,1,True,96.0,10.0,10.0
5.929589143389895,376.0,360,10.0,2,False,1125,0.22,4,43.66787,4.0,10,25,-79.37155,55,10.0,True,28,85,89,6.0,0,14,1,True,100.0,10.0,10.0
4.442651256490317,85.0,364,10.0,2,False,1125,0.83,1,43.67187,1.0,2,29,-79.35267,59,10.0,False,28,89,88,1.0,0,5,1,True,96.0,10.0,10.0
5.521460917862246,250.0,365,9.0,5,False,1125,1.25,0,43.64465,3.0,8,30,-79.41657,60,10.0,False,28,90,87,3.0,0,5,0,True,89.0,9.0,9.0
4.867534450455582,130.0,0,10.0,5,False,1125,0.19,1,43.64078,1.0,2,0,-79.38298,0,10.0,False,28,0,122,0.0,0,5,0,False,100.0,10.0,10.0
4.787491742782046,120.0,167,10.0,2,False,90,0.81,2,43.64518,1.0,2,17,-79.45537,47,10.0,False,3,77,50,1.0,0,5,2,True,99.0,10.0,10.0
5.703782474656201,300.0,0,9.0,5,False,1125,3.48,4,43.64163,2.0,6,0,-79.38205,0,10.0,True,28,0,122,3.0,0,8,0,False,89.0,9.0,9.0
4.0943445622221,60.0,1,10.0,4,True,30,7.18,1,43.64928,1.0,1,1,-79.36442,1,10.0,True,1,1,122,1.0,2,36,27,True,100.0,10.0,10.0
4.0943445622221,60.0,179,10.0,4,False,1125,0.89,1,43.67287,1.0,1,29,-79.4195,59,10.0,True,28,89,3,1.0,2,42,0,True,95.0,9.0,9.0
4.77912349311153,119.0,0,9.0,2,False,1125,0.04,1,43.67624,1.0,4,0,-79.39379,0,10.0,False,28,0,3,2.0,0,5,0,True,100.0,9.0,10.0
4.382026634673881,80.0,0,10.0,3,True,28,1.09,1,43.72906,1.0,6,0,-79.27249,0,10.0,True,28,0,57,1.0,2,36,0,True,97.0,10.0,10.0
4.394449154672439,81.0,98,10.0,2,False,120,3.23,4,43.64514,1.0,2,0,-79.40108,0,10.0,True,28,9,122,1.0,0,8,5,True,96.0,10.0,10.0
3.8066624897703196,45.0,178,9.0,4,False,60,0.35,1,43.66761,1.0,1,29,-79.37969,59,10.0,False,28,89,23,1.0,2,21,0,True,97.0,10.0,10.0
5.075173815233827,160.0,347,10.0,5,True,1125,3.9,4,43.69748,3.0,6,12,-79.27128,42,10.0,False,5,72,91,4.0,0,14,15,True,94.0,9.0,10.0
4.174387269895637,65.0,0,10.0,2,False,120,3.52,1,43.6561,1.0,4,0,-79.4077,0,10.0,False,1,0,119,1.0,0,18,8,True,98.0,10.0,10.0
3.9889840465642745,54.0,0,9.0,4,False,30,0.35,1,43.68216,1.0,2,0,-79.30977,0,10.0,False,28,0,35,1.0,2,36,0,False,92.0,9.0,10.0
5.043425116919247,155.0,28,10.0,7,False,30,0.7,1,43.63989,2.0,4,0,-79.42309,0,10.0,False,5,0,109,3.0,0,8,0,True,99.0,10.0,10.0
3.8918202981106265,49.0,8,10.0,4,False,1125,0.08,0,43.69933,1.0,1,8,-79.39193,8,10.0,False,28,8,83,1.0,2,21,0,True,100.0,10.0,10.0
4.8283137373023015,125.0,192,10.0,2,False,90,1.31,1,43.6813,1.0,3,0,-79.41456,0,10.0,True,30,0,21,2.0,0,5,0,True,97.0,10.0,10.0
6.212606095751519,499.0,90,10.0,2,True,500,2.47,1,43.6494,1.0,4,30,-79.38112,60,10.0,False,28,90,6,2.0,0,5,4,True,98.0,10.0,10.0
3.7612001156935624,43.0,0,10.0,2,False,180,0.11,1,43.70371,1.0,2,0,-79.25475,0,10.0,False,28,0,12,1.0,2,36,0,True,100.0,10.0,10.0
5.220355825078324,185.0,249,10.0,2,False,220,0.9,4,43.65941,2.0,3,9,-79.36769,39,10.0,True,55,69,79,2.0,0,5,6,True,99.0,10.0,10.0
5.365976015021851,214.0,327,10.0,2,False,365,2.88,4,43.64319,1.0,3,4,-79.38397,25,9.0,True,28,55,122,2.0,0,8,0,True,96.0,10.0,10.0
4.0943445622221,60.0,179,10.0,4,False,1125,0.72,1,43.67286,1.0,1,29,-79.41936,59,10.0,True,28,89,3,1.0,2,36,0,True,95.0,9.0,10.0
5.0106352940962555,150.0,0,10.0,2,False,1125,6.73,1,43.64071,3.0,6,0,-79.39565,0,10.0,False,28,0,122,3.0,0,8,0,True,98.0,10.0,10.0
3.5263605246161616,34.0,0,10.0,2,False,29,0.04,1,43.63916,1.0,2,0,-79.38986,0,10.0,False,28,0,122,1.0,2,21,0,True,100.0,10.0,10.0
4.143134726391533,63.0,180,8.0,2,False,1125,1.54,3,43.65581,1.0,2,30,-79.36436,60,10.0,True,29,90,100,1.0,0,5,8,True,83.0,8.0,9.0
5.099866427824199,164.0,10,10.0,7,False,1124,2.6,4,43.645,1.0,2,2,-79.39307,2,10.0,True,3,10,122,1.0,0,5,23,True,99.0,10.0,10.0
4.290459441148391,73.0,100,10.0,2,False,1125,2.3,1,43.60509,1.0,2,0,-79.49554,0,10.0,True,2,0,77,1.0,0,5,6,True,100.0,10.0,10.0
4.90527477843843,135.0,69,10.0,2,False,187,1.44,4,43.66276,1.0,4,0,-79.38504,0,10.0,True,29,0,6,2.0,0,8,0,True,99.0,10.0,10.0
4.2626798770413155,71.0,89,10.0,4,True,1125,0.11,1,43.66796,1.0,1,29,-79.41864,59,10.0,False,28,89,3,1.0,2,21,0,True,100.0,10.0,10.0
4.31748811353631,75.0,160,10.0,2,True,21,1.48,3,43.67842,1.0,3,11,-79.56599,41,10.0,True,2,71,131,1.0,0,5,0,True,96.0,10.0,10.0
4.553876891600541,95.0,363,10.0,5,False,1125,0.38,1,43.65633,1.0,2,28,-79.37887,58,10.0,False,30,88,23,1.0,0,5,1,True,99.0,10.0,10.0
4.31748811353631,75.0,0,10.0,3,True,1125,0.05,1,43.63651,1.0,2,0,-79.40076,0,10.0,False,28,0,87,1.0,2,21,0,True,100.0,10.0,10.0
4.23410650459726,69.0,71,10.0,4,False,1125,3.02,1,43.6473,1.0,2,11,-79.39176,41,10.0,True,2,71,122,1.0,2,28,0,True,99.0,10.0,10.0
4.584967478670572,98.0,351,10.0,2,False,1125,0.23,4,43.76928,2.0,3,16,-79.42287,46,10.0,True,30,76,130,2.0,0,14,3,True,100.0,10.0,10.0
4.605170185988092,100.0,262,10.0,2,False,1125,0.06,1,43.67402,1.0,2,27,-79.40344,57,10.0,False,365,87,3,1.0,0,5,0,True,100.0,9.0,10.0
3.5553480614894135,35.0,0,10.0,5,True,1125,0.11,1,43.6557,1.0,2,0,-79.47217,0,10.0,False,28,0,49,1.0,2,36,0,True,97.0,10.0,10.0
4.59511985013459,99.0,365,10.0,2,True,1125,1.11,1,43.64822,1.0,4,30,-79.39827,60,10.0,False,28,90,122,2.0,0,5,0,True,94.0,10.0,10.0
4.897839799950911,134.0,41,10.0,7,False,1125,0.05,3,43.66969,2.0,4,0,-79.30673,0,10.0,False,89,0,116,2.0,0,8,0,True,80.0,8.0,10.0
5.991464547107982,400.0,89,10.0,2,False,1125,0.06,1,43.67995,1.0,2,30,-79.41067,60,10.0,False,28,89,21,1.0,0,5,0,True,100.0,10.0,10.0
4.007333185232471,55.0,0,10.0,4,False,30,0.1,1,43.68996,1.0,2,0,-79.41238,0,10.0,False,28,0,44,1.0,2,21,0,True,100.0,10.0,10.0
5.2832037287379885,197.0,27,9.0,7,False,1125,0.84,1,43.64022,2.0,6,27,-79.39595,27,10.0,True,28,27,122,2.0,0,8,0,True,95.0,9.0,10.0
5.568344503761097,262.0,48,10.0,7,False,1125,1.34,4,43.64376,2.0,4,0,-79.38174,0,10.0,True,7,0,122,2.0,0,8,1,True,100.0,10.0,10.0
4.867534450455582,130.0,270,10.0,2,False,1125,2.97,2,43.64427,1.0,2,30,-79.42134,60,10.0,True,28,90,119,1.0,0,11,6,True,98.0,10.0,10.0
4.8283137373023015,125.0,0,10.0,5,False,28,0.4,1,43.63938,2.0,4,0,-79.43059,0,10.0,False,3,0,109,3.0,0,5,0,True,99.0,10.0,10.0
4.31748811353631,75.0,160,10.0,2,True,90,0.1,4,43.73007,2.0,4,28,-79.30575,56,10.0,True,28,81,121,2.0,0,8,2,True,96.0,10.0,10.0
4.174387269895637,65.0,0,9.0,2,True,28,0.13,1,43.68132,1.0,4,0,-79.44258,0,10.0,False,28,0,92,2.0,0,5,0,True,97.0,10.0,10.0
4.74493212836325,115.0,365,10.0,2,False,365,0.04,4,43.70703,1.0,4,30,-79.52482,60,10.0,True,29,90,96,2.0,0,14,0,True,100.0,10.0,10.0
5.220355825078324,185.0,365,9.0,2,False,500,0.04,4,43.70625,3.0,6,30,-79.52554,60,10.0,True,29,90,96,3.0,0,14,1,True,100.0,9.0,9.0
3.6888794541139363,40.0,193,10.0,8,False,1125,0.9,3,43.80252,1.0,1,0,-79.35422,0,10.0,True,28,0,52,1.0,2,28,0,True,97.0,10.0,10.0
4.3694478524670215,79.0,264,10.0,2,False,1125,3.09,2,43.64272,1.0,2,30,-79.40091,60,10.0,False,28,90,122,1.0,0,5,19,True,96.0,9.0,10.0
4.3694478524670215,79.0,239,10.0,2,False,1125,2.33,4,43.64345,1.0,2,5,-79.4024,35,10.0,True,28,65,122,1.0,0,5,14,True,97.0,9.0,10.0
3.6888794541139363,40.0,253,10.0,8,False,1125,0.76,3,43.80221,1.0,1,0,-79.35574,0,10.0,True,28,0,52,1.0,2,28,1,True,98.0,10.0,10.0
3.58351893845611,36.0,67,10.0,4,False,60,0.36,2,43.70632,1.0,2,7,-79.2579,37,10.0,True,28,67,12,1.0,2,36,0,True,99.0,10.0,10.0
5.0106352940962555,150.0,1,10.0,2,False,1124,0.6,4,43.66611,2.0,6,1,-79.37155,1,10.0,True,28,1,19,3.0,0,5,1,True,95.0,9.0,10.0
4.663439094112067,106.0,0,10.0,2,False,1125,0.17,1,43.69545,2.0,4,0,-79.39449,0,10.0,False,28,0,82,2.0,0,5,0,True,90.0,9.0,9.0
4.31748811353631,75.0,312,9.0,2,False,1125,0.64,2,43.70096,1.0,2,0,-79.37805,7,10.0,False,7,37,82,1.0,0,14,6,True,96.0,10.0,10.0
4.356708826689592,78.0,364,9.0,2,False,1125,2.63,1,43.65316,2.0,3,29,-79.40282,59,10.0,False,28,89,62,1.0,0,11,0,True,91.0,9.0,9.0
